lot,ocena
PA/90889,81
PA/90890,70
PA/90891,79
PA/90892,87
PA/90893,76
PA/90894,86
PA/90895,69
PA/90896,67
PA/90897,76
PA/90898,83
PA/90899,81
PA/90900,80
PA/90901,78
PA/90902,87
PA/90903,86
PA/90904,74
PA/90905,76
PA/90906,78
PA/90907,78
PA/90908,70
PA/90909,67
PA/90910,77
PA/90911,84
PA/90912,85
PA/90913,78
PA/90914,82
PA/90915,87
PA/90916,76
PA/90917,86
PA/90918,82
PA/90919,76
PA/90920,81
PA/90921,77
PA/90922,82
PA/90923,87
PA/90924,76
PA/90925,77
PA/90926,84
PA/90927,85
PA/90928,83
PA/90929,68
PA/90930,73
PA/90931,73
PA/90932,85
PA/90933,76
PA/90934,78
PA/90935,70
PA/90936,75
PA/90937,77
PA/90938,80
PA/90939,72
PA/90940,82
PA/90941,84
PA/90942,78
PA/90943,87
PA/90944,72
PA/90945,80
PA/90946,69
PA/90947,83
PA/90948,70
PA/90949,74
PA/90950,77
PA/90951,73
PA/90952,73
PA/90953,71
PA/90954,84
PA/90955,68
PA/90956,82
PA/90957,69
PA/90958,77
PA/90959,80
PA/90960,68
PA/90961,79
PA/90962,86
PA/90963,74
PA/90964,71
PA/90965,69
PA/90966,87
PA/90967,80
PA/90968,75
PA/90969,85
PA/90970,71
PA/90971,82
PA/90972,80
PA/90973,86
PA/90974,69
PA/90975,74
PA/90976,86
PA/90977,79
PA/90978,79
PA/90979,87
PA/90980,69
PA/90981,80
PA/90982,83
PA/90983,78
PA/90984,77
PA/90985,78
PA/90986,78
PA/90987,69
PA/90988,83
PA/90989,77
PA/90990,87
PA/90991,68
PA/90992,80
PA/90993,78
PA/90994,84
PA/90995,67
PA/90996,67
PA/90997,82
PA/90998,76
PA/90999,84
PA/91000,80
PA/91001,73
PA/91002,80
PA/91003,76
PA/91004,77
PA/91005,67
PA/91006,79
PA/91007,79
PA/91008,78
PA/91009,77
PA/91010,76
PA/91011,68
PA/91012,83
PA/91013,67
PA/91014,86
PA/91015,83
PA/91016,73
PA/91017,78
PA/91018,70
PA/91019,84
PA/91020,75
PA/91021,82
PA/91022,72
PA/91023,87
PA/91024,68
PA/91025,86
PA/91026,79
PA/91027,77
PA/91028,87
PA/91029,73
PA/91030,70
PA/91031,67
PA/91032,87
PA/91033,67
PA/91034,67
PA/91035,87
PA/91036,73
PA/91037,81
PA/91038,82
PA/91039,78
PA/91040,72
PA/91041,80
PA/91042,86
PA/91043,73
PA/91044,73
PA/91045,72
PA/91046,86
PA/91047,77
PA/91048,82
PA/91049,77
PA/91050,68
PA/91051,68
PA/91052,80
PA/91053,79
PA/91054,83
PA/91055,78
PA/91056,71
PA/91057,78
PA/91058,76
PA/91059,76
PA/91060,77
PA/91061,71
PA/91062,85
PA/91063,76
PA/91064,75
PA/91065,68
PA/91066,79
PA/91067,83
PA/91068,80
PA/91069,86
PA/91070,83
PA/91071,76
PA/91072,87
PA/91073,80
PA/91074,77
PA/91075,69
PA/91076,77
PA/91077,81
PA/91078,70
PA/91079,84
PA/91080,83
PA/91081,82
PA/91082,85
PA/91083,69
PA/91084,67
PA/91085,86
PA/91086,84
PA/91087,76
PA/91088,72
PA/91089,87
PA/91090,74
PA/91091,71
PA/91092,70
PA/91093,78
PA/91094,81
PA/91095,75
PA/91096,77
PA/91097,87
PA/91098,80
PA/91099,82
PA/91100,73
PA/91101,84
PA/91102,77
PA/91103,80
PA/91104,86
PA/91105,85
PA/91106,80
PA/91107,78
PA/91108,69
PA/91109,69
PA/91110,83
PA/91111,84
PA/91112,86
PA/91113,84
PA/91114,85
PA/91115,82
PA/91116,76
PA/91117,77
PA/91118,82
PA/91119,70
PA/91120,67
PA/91121,87
PA/91122,86
PA/91123,77
PA/91124,70
PA/91125,86
PA/91126,77
PA/91127,80
PA/91128,87
PA/91129,83
PA/91130,72
PA/91131,81
PA/91132,79
PA/91133,79
PA/91134,69
PA/91135,74
PA/91136,79
PA/91137,86
PA/91138,70
PA/91139,71
PA/91140,71
PA/91141,84
PA/91142,83
PA/91143,70
PA/91144,84
PA/91145,81
PA/91146,72
PA/91147,73
PA/91148,80
PA/91149,73
PA/91150,82
PA/91151,76
PA/91152,70
PA/91153,83
PA/91154,78
PA/91155,76
PA/91156,67
PA/91157,75
PA/91158,69
PA/91159,84
PA/91160,87
PA/91161,68
PA/91162,71
PA/91163,87
PA/91164,84
PA/91165,87
PA/91166,67
PA/91167,82
PA/91168,78
PA/91169,80
PA/91170,70
PA/91171,70
PA/91172,75
PA/91173,70
PA/91174,86
PA/91175,86
PA/91176,76
PA/91177,83
PA/91178,69
PA/91179,86
PA/91180,82
PA/91181,68
PA/91182,73
PA/91183,80
PA/91184,71
PA/91185,71
PA/91186,77
PA/91187,73
PA/91188,84
PA/91189,79
PA/91190,80
PA/91191,78
PA/91192,72
PA/91193,69
PA/91194,78
PA/91195,67
PA/91196,81
PA/91197,85
PA/91198,67
PA/91199,85
PA/91200,78
PA/91201,87
PA/91202,77
PA/91203,67
PA/91204,84
PA/91205,79
PA/91206,82
PA/91207,85
PA/91208,75
PA/91209,84
PA/91210,68
PA/91211,86
PA/91212,84
PA/91213,86
PA/91214,67
PA/91215,79
PA/91216,72
PA/91217,85
PA/91218,84
PA/91219,81
PA/91220,69
PA/91221,69
PA/91222,84
PA/91223,87
PA/91224,69
PA/91225,72
PA/91226,81
PA/91227,73
PA/91228,73
PA/91229,85
PA/91230,84
PA/91231,77
PA/91232,71
PA/91233,70
PA/91234,67
PA/91235,67
PA/91236,75
PA/91237,67
PA/91238,80
PA/91239,86
PA/91240,79
PA/91241,74
PA/91242,73
PA/91243,67
PA/91244,71
PA/91245,68
PA/91246,85
PA/91247,74
PA/91248,73
PA/91249,83
PA/91250,75
PA/91251,82
PA/91252,76
PA/91253,71
PA/91254,70
PA/91255,78
PA/91256,85
PA/91257,81
PA/91258,86
PA/91259,81
PA/91260,74
PA/91261,67
PA/91262,73
PA/91263,82
PA/91264,80
PA/91265,76
PA/91266,74
PA/91267,87
PA/91268,67
PA/91269,70
PA/91270,76
PA/91271,69
PA/91272,77
PA/91273,80
PA/91274,67
PA/91275,87
PA/91276,72
PA/91277,85
PA/91278,72
PA/91279,68
PA/91280,75
PA/91281,79
PA/91282,68
PA/91283,87
PA/91284,86
PA/91285,87
PA/91286,67
PA/91287,84
PA/91288,86
PA/91289,83
PA/91290,81
PA/91291,87
PA/91292,75
PA/91293,71
PA/91294,76
PA/91295,77
PA/91296,87
PA/91297,68
PA/91298,81
PA/91299,73
PA/91300,69
PA/91301,70
PA/91302,86
PA/91303,80
PA/91304,73
PA/91305,73
PA/91306,80
PA/91307,73
PA/91308,81
PA/91309,71
PA/91310,87
PA/91311,68
PA/91312,84
PA/91313,68
PA/91314,82
PA/91315,81
PA/91316,83
PA/91317,73
PA/91318,73
PA/91319,84
PA/91320,80
PA/91321,78
PA/91322,70
PA/91323,74
PA/91324,78
PA/91325,74
PA/91326,84
PA/91327,86
PA/91328,69
PA/91329,78
PA/91330,79
PA/91331,67
PA/91332,70
PA/91333,86
PA/91334,68
PA/91335,77
PA/91336,79
PA/91337,84
PA/91338,73
PA/91339,81
PA/91340,81
PA/91341,82
PA/91342,75
PA/91343,68
PA/91344,81
PA/91345,75
PA/91346,71
PA/91347,80
PA/91348,85
PA/91349,84
PA/91350,69
PA/91351,67
PA/91352,67
PA/91353,83
PA/91354,71
PA/91355,86
PA/91356,70
PA/91357,76
PA/91358,81
PA/91359,78
PA/91360,67
PA/91361,78
PA/91362,84
PA/91363,68
PA/91364,67
PA/91365,87
PA/91366,72
PA/91367,67
PA/91368,79
PA/91369,71
PA/91370,82
PA/91371,85
PA/91372,82
PA/91373,71
PA/91374,67
PA/91375,73
PA/91376,82
PA/91377,80
PA/91378,67
PA/91379,75
PA/91380,67
PA/91381,77
PA/91382,87
PA/91383,73
PA/91384,78
PA/91385,86
PA/91386,69
PA/91387,76
PA/91388,86
PA/91389,83
PA/91390,86
PA/91391,70
PA/91392,78
PA/91393,86
PA/91394,78
PA/91395,81
PA/91396,77
PA/91397,83
PA/91398,72
PA/91399,68
PA/91400,74
PA/91401,71
PA/91402,77
PA/91403,75
PA/91404,73
PA/91405,70
PA/91406,73
PA/91407,72
PA/91408,77
PA/91409,77
PA/91410,69
PA/91411,72
PA/91412,80
PA/91413,77
PA/91414,72
PA/91415,74
PA/91416,69
PA/91417,85
PA/91418,81
PA/91419,69
PA/91420,85
PA/91421,81
PA/91422,81
PA/91423,75
PA/91424,86
PA/91425,78
PA/91426,74
PA/91427,70
PA/91428,72
PA/91429,81
PA/91430,77
PA/91431,73
PA/91432,77
PA/91433,87
PA/91434,77
PA/91435,78
PA/91436,84
PA/91437,81
PA/91438,71
PA/91439,71
PA/91440,75
PA/91441,76
PA/91442,72
PA/91443,75
PA/91444,76
PA/91445,86
PA/91446,86
PA/91447,67
PA/91448,78
PA/91449,73
PA/91450,70
PA/91451,68
PA/91452,79
PA/91453,67
PA/91454,77
PA/91455,78
PA/91456,73
PA/91457,73
PA/91458,77
PA/91459,78
PA/91460,78
PA/91461,83
PA/91462,73
PA/91463,77
PA/91464,86
PA/91465,73
PA/91466,80
PA/91467,79
PA/91468,82
PA/91469,73
PA/91470,87
PA/91471,76
PA/91472,83
PA/91473,83
PA/91474,70
PA/91475,69
PA/91476,77
PA/91477,75
PA/91478,72
PA/91479,71
PA/91480,79
PA/91481,77
PA/91482,87
PA/91483,87
PA/91484,75
PA/91485,85
PA/91486,77
PA/91487,71
PA/91488,86
PA/91489,68
PA/91490,71
PA/91491,81
PA/91492,71
PA/91493,84
PA/91494,74
PA/91495,78
PA/91496,84
PA/91497,72
PA/91498,71
PA/91499,80
PA/91500,74
PA/91501,75
PA/91502,78
PA/91503,78
PA/91504,85
PA/91505,87
PA/91506,68
PA/91507,76
PA/91508,87
PA/91509,83
PA/91510,67
PA/91511,71
PA/91512,83
PA/91513,68
PA/91514,87
PA/91515,71
PA/91516,74
PA/91517,70
PA/91518,69
PA/91519,75
PA/91520,85
PA/91521,87
PA/91522,71
PA/91523,71
PA/91524,78
PA/91525,70
PA/91526,81
PA/91527,83
PA/91528,75
PA/91529,70
PA/91530,85
PA/91531,80
PA/91532,76
PA/91533,78
PA/91534,73
PA/91535,70
PA/91536,84
PA/91537,81
PA/91538,76
PA/91539,87
PA/91540,82
PA/91541,74
PA/91542,67
PA/91543,83
PA/91544,87
PA/91545,78
PA/91546,69
PA/91547,86
PA/91548,83
PA/91549,73
PA/91550,84
PA/91551,76
PA/91552,78
PA/91553,77
PA/91554,81
PA/91555,68
PA/91556,69
PA/91557,80
PA/91558,86
PA/91559,83
PA/91560,79
PA/91561,85
PA/91562,86
PA/91563,68
PA/91564,69
PA/91565,83
PA/91566,85
PA/91567,77
PA/91568,87
PA/91569,79
PA/91570,76
PA/91571,67
PA/91572,76
PA/91573,80
PA/91574,69
PA/91575,78
PA/91576,68
PA/91577,75
PA/91578,74
PA/91579,70
PA/91580,74
PA/91581,74
PA/91582,86
PA/91583,74
PA/91584,77
PA/91585,79
PA/91586,87
PA/91587,77
PA/91588,68
PA/91589,82
PA/91590,74
PA/91591,84
PA/91592,68
PA/91593,83
PA/91594,77
PA/91595,70
PA/91596,74
PA/91597,81
PA/91598,80
PA/91599,78
PA/91600,73
PA/91601,74
PA/91602,85
PA/91603,77
PA/91604,71
PA/91605,78
PA/91606,82
PA/91607,67
PA/91608,69
PA/91609,73
PA/91610,68
PA/91611,72
PA/91612,68
PA/91613,82
PA/91614,79
PA/91615,76
PA/91616,85
PA/91617,74
PA/91618,71
PA/91619,74
PA/91620,78
PA/91621,68
PA/91622,75
PA/91623,77
PA/91624,87
PA/91625,76
PA/91626,71
PA/91627,69
PA/91628,85
PA/91629,70
PA/91630,70
PA/91631,71
PA/91632,73
PA/91633,71
PA/91634,70
PA/91635,86
PA/91636,73
PA/91637,68
PA/91638,84
PA/91639,71
PA/91640,67
PA/91641,82
PA/91642,77
PA/91643,87
PA/91644,70
PA/91645,87
PA/91646,68
PA/91647,67
PA/91648,67
PA/91649,86
PA/91650,79
PA/91651,75
PA/91652,83
PA/91653,74
PA/91654,70
PA/91655,70
PA/91656,75
PA/91657,70
PA/91658,84
PA/91659,83
PA/91660,85
PA/91661,84
PA/91662,70
PA/91663,67
PA/91664,82
PA/91665,78
PA/91666,87
PA/91667,85
PA/91668,84
PA/91669,79
PA/91670,77
PA/91671,81
PA/91672,79
PA/91673,73
PA/91674,72
PA/91675,70
PA/91676,69
PA/91677,70
PA/91678,70
PA/91679,80
PA/91680,72
PA/91681,79
PA/91682,74
PA/91683,74
PA/91684,78
PA/91685,67
PA/91686,67
PA/91687,83
PA/91688,82
PA/91689,75
PA/91690,74
PA/91691,77
PA/91692,81
PA/91693,82
PA/91694,75
PA/91695,74
PA/91696,76
PA/91697,79
PA/91698,77
PA/91699,83
PA/91700,73
PA/91701,85
PA/91702,75
PA/91703,74
PA/91704,69
PA/91705,68
PA/91706,70
PA/91707,71
PA/91708,86
PA/91709,73
PA/91710,86
PA/91711,84
PA/91712,80
PA/91713,73
PA/91714,78
PA/91715,79
PA/91716,77
PA/91717,86
PA/91718,73
PA/91719,85
PA/91720,84
PA/91721,72
PA/91722,82
PA/91723,74
PA/91724,69
PA/91725,79
PA/91726,87
PA/91727,86
PA/91728,69
PA/91729,85
PA/91730,83
PA/91731,82
PA/91732,85
PA/91733,71
PA/91734,69
PA/91735,80
PA/91736,67
PA/91737,76
PA/91738,86
PA/91739,81
PA/91740,68
PA/91741,84
PA/91742,74
PA/91743,68
PA/91744,70
PA/91745,73
PA/91746,68
PA/91747,71
PA/91748,80
PA/91749,87
PA/91750,77
PA/91751,86
PA/91752,74
PA/91753,84
PA/91754,69
PA/91755,69
PA/91756,68
PA/91757,69
PA/91758,67
PA/91759,70
PA/91760,76
PA/91761,68
PA/91762,80
PA/91763,85
PA/91764,81
PA/91765,85
PA/91766,83
PA/91767,68
PA/91768,79
PA/91769,76
PA/91770,79
PA/91771,67
PA/91772,70
PA/91773,69
PA/91774,85
PA/91775,75
PA/91776,70
PA/91777,72
PA/91778,70
PA/91779,86
PA/91780,75
PA/91781,78
PA/91782,67
PA/91783,72
PA/91784,86
PA/91785,84
PA/91786,67
PA/91787,73
PA/91788,68
PA/91789,86
PA/91790,84
PA/91791,87
PA/91792,85
PA/91793,83
PA/91794,71
PA/91795,85
PA/91796,71
PA/91797,81
PA/91798,77
PA/91799,85
PA/91800,69
PA/91801,72
PA/91802,87
PA/91803,67
PA/91804,69
PA/91805,70
PA/91806,79
PA/91807,86
PA/91808,71
PA/91809,81
PA/91810,79
PA/91811,87
PA/91812,84
PA/91813,84
PA/91814,77
PA/91815,69
PA/91816,71
PA/91817,78
PA/91818,81
PA/91819,68
PA/91820,69
PA/91821,80
PA/91822,74
PA/91823,78
PA/91824,73
PA/91825,75
PA/91826,75
PA/91827,82
PA/91828,82
PA/91829,68
PA/91830,81
PA/91831,79
PA/91832,80
PA/91833,68
PA/91834,77
PA/91835,79
PA/91836,75
PA/91837,82
PA/91838,75
PA/91839,79
PA/91840,71
PA/91841,75
PA/91842,81
PA/91843,83
PA/91844,72
PA/91845,77
PA/91846,69
PA/91847,76
PA/91848,87
PA/91849,82
PA/91850,86
PA/91851,67
PA/91852,84
PA/91853,74
PA/91854,70
PA/91855,83
PA/91856,80
PA/91857,72
PA/91858,78
PA/91859,77
PA/91860,81
PA/91861,85
PA/91862,74
PA/91863,75
PA/91864,81
PA/91865,80
PA/91866,79
PA/91867,74
PA/91868,81
PA/91869,76
PA/91870,79
PA/91871,87
PA/91872,78
PA/91873,84
PA/91874,73
PA/91875,76
PA/91876,77
PA/91877,69
PA/91878,77
PA/91879,80
PA/91880,84
PA/91881,85
PA/91882,86
PA/91883,76
PA/91884,84
PA/91885,77
PA/91886,82
PA/91887,68
PA/91888,80
PA/91889,85
PA/91890,81
PA/91891,75
PA/91892,84
PA/91893,73
PA/91894,81
PA/91895,78
PA/91896,76
PA/91897,75
PA/91898,67
PA/91899,70
PA/91900,68
PA/91901,67
PA/91902,68
PA/91903,71
PA/91904,78
PA/91905,67
PA/91906,87
PA/91907,82
PA/91908,83
PA/91909,87
PA/91910,76
PA/91911,69
PA/91912,70
PA/91913,68
PA/91914,76
PA/91915,82
PA/91916,71
PA/91917,79
PA/91918,78
PA/91919,85
PA/91920,80
PA/91921,70
PA/91922,83
PA/91923,72
PA/91924,87
PA/91925,83
PA/91926,85
PA/91927,69
PA/91928,71
PA/91929,67
PA/91930,73
PA/91931,82
PA/91932,74
PA/91933,86
PA/91934,87
PA/91935,68
PA/91936,80
PA/91937,81
PA/91938,86
PA/91939,87
PA/91940,77
PA/91941,83
PA/91942,77
PA/91943,77
PA/91944,67
PA/91945,86
PA/91946,78
PA/91947,77
PA/91948,86
PA/91949,85
PA/91950,71
PA/91951,69
PA/91952,81
PA/91953,78
PA/91954,68
PA/91955,72
PA/91956,72
PA/91957,78
PA/91958,71
PA/91959,73
PA/91960,77
PA/91961,85
PA/91962,79
PA/91963,80
PA/91964,73
PA/91965,76
PA/91966,71
PA/91967,73
PA/91968,87
PA/91969,74
PA/91970,80
PA/91971,75
PA/91972,82
PA/91973,77
PA/91974,79
PA/91975,81
PA/91976,85
PA/91977,76
PA/91978,73
PA/91979,84
PA/91980,71
PA/91981,69
PA/91982,68
PA/91983,77
PA/91984,78
PA/91985,80
PA/91986,77
PA/91987,71
PA/91988,79
PA/91989,73
PA/91990,76
PA/91991,79
PA/91992,81
PA/91993,85
PA/91994,74
PA/91995,78
PA/91996,68
PA/91997,82
PA/91998,67
PA/91999,77
PA/92000,79
PA/92001,72
PA/92002,82
PA/92003,67
PA/92004,86
PA/92005,83
PA/92006,83
PA/92007,87
PA/92008,87
PA/92009,81
PA/92010,72
PA/92011,87
PA/92012,85
PA/92013,82
PA/92014,70
PA/92015,78
PA/92016,75
PA/92017,73
PA/92018,75
PA/92019,84
PA/92020,70
PA/92021,74
PA/92022,77
PA/92023,85
PA/92024,68
PA/92025,72
PA/92026,79
PA/92027,79
PA/92028,78
PA/92029,83
PA/92030,76
PA/92031,75
PA/92032,79
PA/92033,71
PA/92034,86
PA/92035,87
PA/92036,70
PA/92037,80
PA/92038,80
PA/92039,69
PA/92040,87
PA/92041,82
PA/92042,67
PA/92043,68
PA/92044,78
PA/92045,84
PA/92046,77
PA/92047,71
PA/92048,79
PA/92049,70
PA/92050,80
PA/92051,78
PA/92052,74
PA/92053,87
PA/92054,81
PA/92055,78
PA/92056,76
PA/92057,83
PA/92058,84
PA/92059,70
PA/92060,86
PA/92061,77
PA/92062,75
PA/92063,82
PA/92064,68
PA/92065,81
PA/92066,68
PA/92067,69
PA/92068,74
PA/92069,81
PA/92070,85
PA/92071,67
PA/92072,82
PA/92073,69
PA/92074,84
PA/92075,69
PA/92076,75
PA/92077,72
PA/92078,68
PA/92079,85
PA/92080,76
PA/92081,84
PA/92082,69
PA/92083,86
PA/92084,85
PA/92085,80
PA/92086,83
PA/92087,69
PA/92088,68
PA/92089,87
PA/92090,69
PA/92091,85
PA/92092,84
PA/92093,81
PA/92094,70
PA/92095,68
PA/92096,74
PA/92097,74
PA/92098,75
PA/92099,84
PA/92100,83
PA/92101,69
PA/92102,70
PA/92103,67
PA/92104,72
PA/92105,86
PA/92106,79
PA/92107,76
PA/92108,71
PA/92109,70
PA/92110,87
PA/92111,74
PA/92112,78
PA/92113,75
PA/92114,85
PA/92115,79
PA/92116,70
PA/92117,79
PA/92118,87
PA/92119,72
PA/92120,72
PA/92121,74
PA/92122,86
PA/92123,68
PA/92124,74
PA/92125,76
PA/92126,67
PA/92127,69
PA/92128,78
PA/92129,78
PA/92130,80
PA/92131,74
PA/92132,85
PA/92133,70
PA/92134,71
PA/92135,76
PA/92136,76
PA/92137,69
PA/92138,68
PA/92139,70
PA/92140,69
PA/92141,71
PA/92142,78
PA/92143,78
PA/92144,80
PA/92145,87
PA/92146,73
PA/92147,82
PA/92148,81
PA/92149,80
PA/92150,70
PA/92151,73
PA/92152,78
PA/92153,67
PA/92154,76
PA/92155,75
PA/92156,67
PA/92157,86
PA/92158,78
PA/92159,73
PA/92160,82
PA/92161,86
PA/92162,77
PA/92163,78
PA/92164,83
PA/92165,76
PA/92166,71
PA/92167,84
PA/92168,67
PA/92169,82
PA/92170,80
PA/92171,67
PA/92172,81
PA/92173,69
PA/92174,87
PA/92175,84
PA/92176,70
PA/92177,68
PA/92178,71
PA/92179,75
PA/92180,78
PA/92181,84
PA/92182,72
PA/92183,80
PA/92184,85
PA/92185,68
PA/92186,73
PA/92187,69
PA/92188,79
PA/92189,79
PA/92190,73
PA/92191,80
PA/92192,74
PA/92193,69
PA/92194,67
PA/92195,74
PA/92196,77
PA/92197,75
PA/92198,86
PA/92199,72
PA/92200,86
PA/92201,86
PA/92202,75
PA/92203,76
PA/92204,76
PA/92205,87
PA/92206,84
PA/92207,75
PA/92208,85
PA/92209,81
PA/92210,85
PA/92211,84
PA/92212,83
PA/92213,86
PA/92214,80
PA/92215,87
PA/92216,87
PA/92217,81
PA/92218,83
PA/92219,72
PA/92220,84
PA/92221,81
PA/92222,81
PA/92223,81
PA/92224,86
PA/92225,75
PA/92226,82
PA/92227,77
PA/92228,83
PA/92229,87
PA/92230,73
PA/92231,81
PA/92232,74
PA/92233,69
PA/92234,87
PA/92235,68
PA/92236,83
PA/92237,69
PA/92238,82
PA/92239,77
PA/92240,80
PA/92241,81
PA/92242,70
PA/92243,82
PA/92244,68
PA/92245,70
PA/92246,85
PA/92247,75
PA/92248,82
PA/92249,67
PA/92250,68
PA/92251,73
PA/92252,81
PA/92253,85
PA/92254,74
PA/92255,71
PA/92256,78
PA/92257,77
PA/92258,72
PA/92259,74
PA/92260,87
PA/92261,75
PA/92262,68
PA/92263,68
PA/92264,83
PA/92265,81
PA/92266,72
PA/92267,82
PA/92268,81
PA/92269,67
PA/92270,73
PA/92271,71
PA/92272,74
PA/92273,74
PA/92274,87
PA/92275,77
PA/92276,86
PA/92277,73
PA/92278,73
PA/92279,71
PA/92280,72
PA/92281,70
PA/92282,68
PA/92283,84
PA/92284,80
PA/92285,86
PA/92286,83
PA/92287,67
PA/92288,79
PA/92289,72
PA/92290,69
PA/92291,86
PA/92292,75
PA/92293,77
PA/92294,84
PA/92295,84
PA/92296,87
PA/92297,71
PA/92298,76
PA/92299,72
PA/92300,74
PA/92301,75
PA/92302,84
PA/92303,86
PA/92304,82
PA/92305,83
PA/92306,80
PA/92307,84
PA/92308,67
PA/92309,80
PA/92310,81
PA/92311,82
PA/92312,71
PA/92313,74
PA/92314,78
PA/92315,67
PA/92316,81
PA/92317,84
PA/92318,83
PA/92319,80
PA/92320,77
PA/92321,69
PA/92322,80
PA/92323,68
PA/92324,70
PA/92325,77
PA/92326,68
PA/92327,75
PA/92328,80
PA/92329,70
PA/92330,87
PA/92331,75
PA/92332,68
PA/92333,70
PA/92334,69
PA/92335,71
PA/92336,79
PA/92337,76
PA/92338,69
PA/92339,81
PA/92340,79
PA/92341,83
PA/92342,69
PA/92343,80
PA/92344,67
PA/92345,81
PA/92346,78
PA/92347,74
PA/92348,75
PA/92349,83
PA/92350,76
PA/92351,79
PA/92352,77
PA/92353,76
PA/92354,83
PA/92355,78
PA/92356,82
PA/92357,74
PA/92358,78
PA/92359,73
PA/92360,69
PA/92361,85
PA/92362,71
PA/92363,68
PA/92364,81
PA/92365,83
PA/92366,76
PA/92367,83
PA/92368,84
PA/92369,69
PA/92370,68
PA/92371,84
PA/92372,76
PA/92373,71
PA/92374,86
PA/92375,76
PA/92376,69
PA/92377,70
PA/92378,85
PA/92379,80
PA/92380,85
PA/92381,68
PA/92382,81
PA/92383,85
PA/92384,79
PA/92385,81
PA/92386,83
PA/92387,73
PA/92388,70
PA/92389,86
PA/92390,73
PA/92391,85
PA/92392,74
PA/92393,77
PA/92394,75
PA/92395,79
PA/92396,71
PA/92397,81
PA/92398,84
PA/92399,79
PA/92400,86
PA/92401,71
PA/92402,71
PA/92403,67
PA/92404,73
PA/92405,79
PA/92406,73
PA/92407,70
PA/92408,72
PA/92409,84
PA/92410,87
PA/92411,67
PA/92412,72
PA/92413,82
PA/92414,71
PA/92415,79
PA/92416,81
PA/92417,87
PA/92418,75
PA/92419,78
PA/92420,82
PA/92421,80
PA/92422,74
PA/92423,70
PA/92424,74
PA/92425,72
PA/92426,69
PA/92427,76
PA/92428,77
PA/92429,76
PA/92430,73
PA/92431,82
PA/92432,73
PA/92433,78
PA/92434,71
PA/92435,76
PA/92436,87
PA/92437,84
PA/92438,72
PA/92439,81
PA/92440,78
PA/92441,74
PA/92442,82
PA/92443,75
PA/92444,74
PA/92445,72
PA/92446,71
PA/92447,70
PA/92448,75
PA/92449,80
PA/92450,76
PA/92451,75
PA/92452,78
PA/92453,82
PA/92454,80
PA/92455,80
PA/92456,74
PA/92457,73
PA/92458,72
PA/92459,79
PA/92460,77
PA/92461,85
PA/92462,67
PA/92463,70
PA/92464,67
PA/92465,75
PA/92466,74
PA/92467,68
PA/92468,71
PA/92469,86
PA/92470,85
PA/92471,80
PA/92472,85
PA/92473,67
PA/92474,76
PA/92475,74
PA/92476,74
PA/92477,83
PA/92478,74
PA/92479,73
PA/92480,70
PA/92481,86
PA/92482,76
PA/92483,87
PA/92484,70
PA/92485,71
PA/92486,87
PA/92487,81
PA/92488,70
PA/92489,82
PA/92490,69
PA/92491,80
PA/92492,78
PA/92493,82
PA/92494,81
PA/92495,84
PA/92496,87
PA/92497,78
PA/92498,70
PA/92499,68
PA/92500,67
PA/92501,85
PA/92502,73
PA/92503,71
PA/92504,86
PA/92505,68
PA/92506,73
PA/92507,77
PA/92508,80
PA/92509,85
PA/92510,81
PA/92511,70
PA/92512,85
PA/92513,68
PA/92514,85
PA/92515,78
PA/92516,83
PA/92517,83
PA/92518,82
PA/92519,81
PA/92520,72
PA/92521,80
PA/92522,71
PA/92523,73
PA/92524,79
PA/92525,82
PA/92526,83
PA/92527,73
PA/92528,80
PA/92529,79
PA/92530,77
PA/92531,77
PA/92532,72
PA/92533,75
PA/92534,71
PA/92535,72
PA/92536,76
PA/92537,80
PA/92538,81
PA/92539,76
PA/92540,77
PA/92541,70
PA/92542,83
PA/92543,86
PA/92544,77
PA/92545,85
PA/92546,82
PA/92547,68
PA/92548,67
PA/92549,87
PA/92550,82
PA/92551,70
PA/92552,67
PA/92553,72
PA/92554,77
PA/92555,79
PA/92556,86
PA/92557,69
PA/92558,71
PA/92559,82
PA/92560,81
PA/92561,80
PA/92562,77
PA/92563,81
PA/92564,72
PA/92565,87
PA/92566,73
PA/92567,83
PA/92568,77
PA/92569,76
PA/92570,85
PA/92571,82
PA/92572,67
PA/92573,81
PA/92574,83
PA/92575,85
PA/92576,72
PA/92577,79
PA/92578,70
PA/92579,82
PA/92580,67
PA/92581,67
PA/92582,84
PA/92583,68
PA/92584,70
PA/92585,78
PA/92586,85
PA/92587,84
PA/92588,81
PA/92589,71
PA/92590,76
PA/92591,72
PA/92592,73
PA/92593,68
PA/92594,82
PA/92595,85
PA/92596,81
PA/92597,72
PA/92598,81
PA/92599,82
PA/92600,79
PA/92601,75
